time (min),raw light scattering data: detector voltage  (V) detector 2,raw light scattering data: detector voltage  (V) detector 3,raw light scattering data: detector voltage  (V) detector 4,raw light scattering data: detector voltage  (V) detector 5,raw light scattering data: detector voltage  (V) detector 6,raw light scattering data: detector voltage  (V) detector 7,raw light scattering data: detector voltage  (V) detector 8,raw light scattering data: detector voltage  (V) detector 9,raw light scattering data: detector voltage  (V) detector 10,raw light scattering data: detector voltage  (V) detector 11,raw light scattering data: detector voltage  (V) detector 12,raw light scattering data: detector voltage  (V) detector 13,raw light scattering data: detector voltage  (V) detector 14,raw light scattering data: detector voltage  (V) detector 15,raw light scattering data: detector voltage  (V) detector 16,raw light scattering data: detector voltage  (V) detector 17,raw light scattering data: detector voltage  (V) detector 18,UV absorbance data: absorbance  (AU) channel 1,UV absorbance data: absorbance  (AU) channel 2,count rate: count rate  (Hz),count rate at corr. func.: count rate  (Hz),Forward Laser Monitor: Forward Laser Monitor  (V),Auto-inject Signal: Auto-inject Signal
0.2576007285595337,0.09543520254465759,0.03158254062784321,0.01535753579900101,0.007047687757893909,0.01710585659696232,0.01262428538185831,0.01063004239809152,0.009406137044830929,0.009138568304406272,0.009685999494483235,0.009760349575380956,0.009650496578183039,0.01000497617812757,0.01511293860742477,0.02004886026131243,0.01857955391215905,0.02810901528436334,-4.053115844726504e-05,-5.53131103515622e-05,57230.37613457433,57114.28929264209,0.9369390013993046, 
0.2661340861781848,0.09541922187601715,0.03157714396767335,0.01535156846810564,0.007043584931221396,0.01709850023701374,0.01261949311510771,0.01062596290688085,0.009407286709087708,0.009136760411811974,0.009683831994541774,0.009758130947553588,0.009645270037189523,0.01001007013329047,0.01511386499184925,0.02005324151879554,0.01857189553778676,0.02810763976484801,-3.914367001221563e-05,-5.17601350463491e-05,56421.93196036946,57105.69502261555,0.9369392932173984, 
0.2746674437968359,0.09542756684584842,0.03158934394080262,0.01536199527193817,0.007045086711272502,0.01710613955751347,0.01262979693010277,0.01063205316868282,0.009413937683389396,0.009139521465306969,0.009684833706866389,0.009761932810984,0.009650678837110939,0.0100143399963292,0.0151142302980711,0.02006629298661803,0.01857565591474053,0.02810856307172485,-4.067443193345174e-05,-4.377276176814687e-05,56404.72309439105,57097.100752589,0.9369380245023344, 
0.2832008014154871,0.09543731848051268,0.03159598173775502,0.01536881332042206,0.007050388097388927,0.01711524255435849,0.01263552227945993,0.01064202629188031,0.009411931703203051,0.009146433048130887,0.009689050473770253,0.009762519894254204,0.009655050944459165,0.01001020919565091,0.01511321903472011,0.02006311197390351,0.01857973088073706,0.02810850692755584,-4.464660705277317e-05,-3.719329833984603e-05,56452.37482144086,57080.34546629534,0.9369446865626012, 
0.2917341590341382,0.09544281632556514,0.03159798272466632,0.01536900265521434,0.007059596385330369,0.01712184206037986,0.01264333390675981,0.01064248784953776,0.009417867068977164,0.009148525102117635,0.009696805743562638,0.009767735736905972,0.009661145931807957,0.01001693355803378,0.01511988473935759,0.02006722743272606,0.01857650631544631,0.02811723286933069,-4.467451899970742e-05,-3.998338630257062e-05,60739.39662024085,57028.81101255515,0.9369244409270235, 
0.3002675166527893,0.09548044854297455,0.03160684302152744,0.01538063880721035,0.007062637089683394,0.01712539658298171,0.0126563038172222,0.01064419713062328,0.009428592009312132,0.009146546373825032,0.009705717495659575,0.009775817676722759,0.009666167929296855,0.01002615717391453,0.01512882108387469,0.02007805392915646,0.01857975699867857,0.02811160944886446,-3.879009486237381e-05,-4.592944144408523e-05,56512.85621262584,56977.27655881498,0.9369247469993016, 
0.3088008742714404,0.09550159139748234,0.03160124108158133,0.01538401407020262,0.00706101714307124,0.01711847672492501,0.0126448420156277,0.01064008046478856,0.009416614001262747,0.009148054284014372,0.009696845651845412,0.009761759983373638,0.00965040109489026,0.01000960703300291,0.01510886823407574,0.0200584869699355,0.01857665222046585,0.02810077786053931,-3.35355821398277e-05,-5.081226784025601e-05,57160.65596712218,56925.74210507479,0.9369392046838048, 
0.3173342318900916,0.09548017487812441,0.03157922042359602,0.01536356512804241,0.007056572356535422,0.01709787605749254,0.01261946150450006,0.01062594731582408,0.00940320486580002,0.009135006703169668,0.009680014503466675,0.009748818754144677,0.009638859793927083,0.01000159150460905,0.0150952642923617,0.02004867831536676,0.01857513757433339,0.02809669205880823,-3.428484875395535e-05,-5.180797162004171e-05,55480.13761015986,56874.41324534583,0.9369412473646372, 
0.3258675895087427,0.09544389175958577,0.03156631193229866,0.01534925125299625,0.007046427545578026,0.01708383891210986,0.01260771357701336,0.01061511220145286,0.009399772227694383,0.009123845473243068,0.009672177491250119,0.00975005657916915,0.009641963214537856,0.009996349772598643,0.01509308084561771,0.02004011437919351,0.01857703323487705,0.02810366141400145,-3.720799949544438e-05,-4.719217750651132e-05,57149.68431127656,56823.60803696627,0.9369326283485357, 
0.3344009471273938,0.09543201260929939,0.03156858405801886,0.01535106107526274,0.007045307984209746,0.01708809009401601,0.01261516548233041,0.01061581839334253,0.009399280558324176,0.009122576042060316,0.009673916999024189,0.00975340396780436,0.009645672823970414,0.009993683592139965,0.01509379899474229,0.02004012163844622,0.0185793686466745,0.02811976688098978,-4.107502378293736e-05,-4.57763671875e-05,56177.61244102137,56772.8028285867,0.9369284793671175, 
0.3429343047460449,0.09570039977891165,0.03159605759830568,0.01537333356850209,0.007052357564740701,0.01710432173783847,0.01262140490080764,0.01062856938075829,0.009396132211071875,0.009126691386280757,0.009677815345851042,0.009759686309078391,0.009648119654348988,0.01000421435592407,0.01509756410822911,0.02005034575311859,0.01858126649853489,0.02813873649107209,-3.999219349679386e-05,-4.571423939522975e-05,57170.51325215788,56721.99762020714,0.9369431924318675, 
0.3514676623646961,0.09562701780620786,0.03160058939109931,0.01537405105186308,0.007053116795418281,0.01710412878635223,0.0126171942700545,0.0106263629277411,0.009397940570779976,0.009132703552498671,0.00967230729851323,0.009754799020863656,0.009641471664448302,0.01000196706172296,0.01509253300985386,0.02004683572315666,0.01857513779503838,0.02813944230423635,-3.891916398104725e-05,-4.255237825506413e-05,56576.34521885355,56711.08091675859,0.9369605429709414, 
0.3600010199833472,0.09545267895568484,0.03157168502850926,0.01535726351669724,0.007050346635152084,0.01709523109125222,0.01261636692185352,0.01062091272170552,0.009402024986943387,0.009131238511399818,0.009669705057377633,0.009752041457806112,0.009640838868166263,0.00999838030681735,0.01509228636747675,0.02004090525645408,0.01857137779792901,0.02813598076731303,-3.540530490637314e-05,-3.945812893152115e-05,57021.19615745745,56766.98690300008,0.93695489444925, 
0.3685343776019983,0.09546933194230751,0.03158736392328711,0.01536188818288711,0.007057194556856215,0.01711359762312629,0.01263654532866509,0.01064020818715157,0.009415979121474009,0.009141148278052529,0.009690296251279233,0.009771699142218589,0.009655518488044275,0.01001290526558011,0.01511433222843751,0.02005725127891021,0.01857787043055569,0.0281427893272013,-3.748923614559119e-05,-3.910064697265625e-05,57009.93005828476,56822.89288924159,0.936952963257635, 
0.3770677352206494,0.09548976234956766,0.0315954317236793,0.01536705769749994,0.007052927521455921,0.0171247495684289,0.01264691638310924,0.01064832398399365,0.009423250673759116,0.009148780043909829,0.00969907486471568,0.009778249143045904,0.009658282796705756,0.01002111858557202,0.01511944573362646,0.02006678099699534,0.01857825751234993,0.02813458548280042,-4.171432603110266e-05,-4.04074865018801e-05,58150.66997685413,56878.79887548308,0.9369376662790853, 
0.3856010928393006,0.09547710857669114,0.03158273891936086,0.01536332148264629,0.007052602731636767,0.01710315895104778,0.01263394724988192,0.01062966312003084,0.009410061272798483,0.00914123703179872,0.009685736305026204,0.009764185326516421,0.009650594997749003,0.01001587404967644,0.0151072524536131,0.02004597562399144,0.01856908964910927,0.02812576515629107,-4.250495161839455e-05,-4.192844765271668e-05,56615.95999129166,56878.98685628013,0.9369202271797626, 
0.3941344504579516,0.09547186751752609,0.03157142023774195,0.01536057165979468,0.007054787181125259,0.01709105108739421,0.01262542620112644,0.01062205164305884,0.009401532923102784,0.009134060286114068,0.00968389304385754,0.009755029935962594,0.009647610929424379,0.0100050558506592,0.01510113500567787,0.02003600594458789,0.01856681426755489,0.02812460375759076,-3.864224407694687e-05,-4.148483276367243e-05,57033.61087091032,56815.24165494558,0.936926334029761, 
0.4026678080766028,0.09549565504840335,0.03157902751369022,0.01536500594851227,0.007049810593226412,0.01708544230957007,0.01261986165086358,0.01062228684356686,0.009400031672468254,0.009131320577226095,0.009684095827955482,0.009753469882187138,0.00964330445169464,0.01000214120966744,0.01509883499082139,0.02003551659536954,0.01856905307132135,0.02812736015649481,-3.378342281868937e-05,-4.103200074338101e-05,56427.65757701916,56751.49645361103,0.9369389378679072, 
0.4112011656952539,0.09550549654683002,0.03158944485766984,0.0153640696440306,0.007045972118118141,0.01709586132829286,0.01261902957279863,0.01062731368064976,0.009403037241276514,0.009134792888027784,0.009681138545386173,0.009762230369359758,0.009646103032592914,0.01000296948722082,0.01510043965481976,0.02003789966322598,0.01857086610729873,0.02813342438554906,-3.165705217906186e-05,-4.302058192117315e-05,56496.4832084374,56687.75125227649,0.9369387207784859, 
0.419734523313905,0.09549119936873739,0.03157755611051033,0.0153509905793659,0.007037765638368589,0.0170876250408921,0.0126081970051925,0.01061562576696136,0.009396622659448408,0.009128996559458997,0.009672809915543321,0.009754160401795007,0.009642802661710382,0.009999415039208143,0.01509010430210489,0.02003545624925117,0.01856975287910506,0.02813523185511136,-3.035511303503762e-05,-4.33109488515027e-05,56239.26645075177,56717.8600362198,0.9369290140199475, 
0.4282678809325562,0.09549450802339431,0.0315834196353249,0.01535370020939727,0.00704087347160907,0.01708298446847327,0.01260936272738754,0.01061227458585277,0.009394646906629065,0.00912308588805257,0.009676945465138779,0.009746784028581786,0.009642324346378751,0.01000369764481063,0.01508597614004403,0.02003453260313984,0.01857332101339946,0.02814013645070757,-2.826196466457079e-05,-4.126514026664095e-05,57792.81620056681,56822.45013124261,0.9369514157571392, 
0.4368012385512073,0.095499706810832,0.03160027604365744,0.01537021639156327,0.007059759930394137,0.01710017834677852,0.01262955556862409,0.01063267132823685,0.009411256426590237,0.009135236636235783,0.00969085834373523,0.009761423610814257,0.00965540810024481,0.01001056048478508,0.01510327012675126,0.02004887960561656,0.01858279079767384,0.02815102329015285,-2.922552660243997e-05,-3.787005275214955e-05,56691.90102284792,56927.04022626544,0.9369470227313706, 
0.4453345961698584,0.09550743117118612,0.03161471927465143,0.01538113951466579,0.00707037166813696,0.0171154263510282,0.012642725538829,0.01064607491884602,0.009423245031180302,0.009151318286053105,0.009695488919145005,0.009770980251380901,0.009663459865559968,0.01001965411947285,0.01511807833308901,0.02006089746002487,0.01858810224965087,0.02815837291563248,-3.132856259437309e-05,-3.576278686523494e-05,57794.17668282967,57031.63032128826,0.9369375941652589, 
0.4538679537885095,0.0955159787798798,0.03160508047718032,0.01537451225911458,0.007060924940652288,0.01710835632833242,0.01263401995805242,0.01063242130978434,0.009410492207560045,0.009141888080132811,0.009688849012318368,0.009761798325602184,0.009654539161728242,0.01001399333474989,0.01511015680258395,0.02005061370399688,0.01857960471792122,0.02815355481910206,-3.251038919777463e-05,-3.778036041720297e-05,57592.69277440366,57007.33935942844,0.9369505390627058, 
0.4624013114071607,0.09556881166200946,0.03164585891153662,0.01539344337591661,0.007074191692221681,0.01713078754479733,0.01266867793435716,0.01064356214021395,0.009416844041832252,0.009147820828026862,0.009691523199014224,0.009762657482614213,0.009656849435756867,0.0100124197525106,0.015113007654154,0.02005560772439552,0.01857934161757191,0.02815414687836456,-2.914353671617878e-05,-3.95774841308593e-05,57459.76638692181,56913.47184858046,0.9369408179568582, 
0.4709346690258118,0.09583515703591777,0.03170082031841184,0.01541760863000219,0.007079560929696587,0.01717174163764993,0.01271042020892989,0.01066711836087494,0.009425474115793633,0.009152356627630759,0.009698339619010137,0.009760608912240376,0.009660347494441598,0.01001456942993166,0.01511182518557874,0.02006514317595382,0.01858639282315649,0.02814987016244228,-2.4990462244401e-05,-3.691139119947849e-05,56272.39184202556,56819.60433773247,0.9369493738057433, 
0.4794680266444629,0.09551909628807446,0.03160039276575599,0.01537779439065888,0.007054345702465571,0.01709976385993597,0.01262905106973254,0.01062999461254019,0.009404901794485609,0.00913780263942683,0.009688859598848546,0.0097580766366225,0.009649416270493028,0.01000747199473093,0.01510301923306621,0.02004840634548323,0.01857267819297767,0.02813881159272363,-2.683221053124238e-05,-3.385543823242437e-05,56105.11149729965,56725.73682688449,0.9369568111903877, 
0.488001384263114,0.09549721242031607,0.03158193258484247,0.01536900311797874,0.007050231917744213,0.01708133865948114,0.01261863930424328,0.01062149164590851,0.00939800035097996,0.009140077321232683,0.009680559652952265,0.009755427831543038,0.009641944975884834,0.01000368361987202,0.01510060342442188,0.02003377866696322,0.01856239912807316,0.02813687412282123,-2.908706665038965e-05,-3.385543823242188e-05,56594.62951936077,56734.34556259027,0.9369545403085325, 
0.4965347418817652,0.09550817003459448,0.03158513668432496,0.01537156688401143,0.007049986530260552,0.01709172277181669,0.01262121651233957,0.01062470233591244,0.009402306613682222,0.009147701343160904,0.009684812325171852,0.009756673142665939,0.009641843359262601,0.01000404497843838,0.01510093892031669,0.02003491869476243,0.0185672276050005,0.02814180751670477,-2.6301531668606e-05,-3.290176391601562e-05,56616.33610249035,56778.71938199082,0.9369609356806635, 
0.5050680995004163,0.09552251185166551,0.03158735788106015,0.01537472343602931,0.007044639623312309,0.01709830982460956,0.01261808094906232,0.0106264790018347,0.009406253402312026,0.009140966022519082,0.009687204448768666,0.009759792981570174,0.009647865590075674,0.009999545317442871,0.01510232938043634,0.0200421473673891,0.01857211536378691,0.02814540601054522,-2.347448832982828e-05,-3.242492675781284e-05,56455.63695147661,56823.09320139137,0.9369517703220419, 
0.5136014571190675,0.0955200653108291,0.03158616307242647,0.01537814165136547,0.007048367669251258,0.01708846753663912,0.01261360199836773,0.01061851110795989,0.009399989214316782,0.009133975051261123,0.009674668292993169,0.00975565710979647,0.00964201810460486,0.009997640522457149,0.01509620573187397,0.02003755805077938,0.018576123770767,0.02813931307765583,-2.463382447788342e-05,-3.274419921125213e-05,56919.50734317148,56867.46702079192,0.9369424529177935, 
