time (min),raw light scattering data: detector voltage  (V) detector 2,raw light scattering data: detector voltage  (V) detector 3,raw light scattering data: detector voltage  (V) detector 4,raw light scattering data: detector voltage  (V) detector 5,raw light scattering data: detector voltage  (V) detector 6,raw light scattering data: detector voltage  (V) detector 7,raw light scattering data: detector voltage  (V) detector 8,raw light scattering data: detector voltage  (V) detector 9,raw light scattering data: detector voltage  (V) detector 10,raw light scattering data: detector voltage  (V) detector 11,raw light scattering data: detector voltage  (V) detector 12,raw light scattering data: detector voltage  (V) detector 13,raw light scattering data: detector voltage  (V) detector 14,raw light scattering data: detector voltage  (V) detector 15,raw light scattering data: detector voltage  (V) detector 16,raw light scattering data: detector voltage  (V) detector 17,raw light scattering data: detector voltage  (V) detector 18,UV absorbance data: absorbance  (AU) channel 1,UV absorbance data: absorbance  (AU) channel 2,count rate: count rate  (Hz),count rate at corr. func.: count rate  (Hz),Forward Laser Monitor: Forward Laser Monitor  (V),Auto-inject Signal: Auto-inject Signal
12.7333747432695,0.08348725752428642,0.02741149965446718,0.01304751874804403,0.006659970634818153,0.01560203261562769,0.01193677242756013,0.01037174491879115,0.009311415964673792,0.009065105929919501,0.009550682746801016,0.009645051122044525,0.009560609856947211,0.009687083195625836,0.01397242052589851,0.01783379637101175,0.0154407033239348,0.02057614814432954,0.004921440077658991,0.00304901085725557,56533.28641226562,55727.83526730609,0.9352005813533533, 
12.74190810435748,0.08350306645176962,0.02742860946474835,0.01305757809010715,0.006677417329291881,0.01563089774153333,0.01195653306029601,0.01038995704298402,0.009332220602197966,0.00908026059274253,0.009568170682457886,0.00966269428176166,0.009577834194399741,0.009705552613868415,0.01399295062504192,0.01785535026929748,0.01545608285253681,0.02059177591473667,0.005210419282822768,0.003226648522453757,56252.52034362567,55866.58040180605,0.9352058189891376, 
12.75044146544546,0.0835160320808154,0.02744473953296724,0.01307476581165175,0.006690193039099904,0.01565430641200863,0.01197554981898761,0.01041193384319141,0.009348766512090897,0.009097838322102763,0.009584297508711525,0.009682498816791471,0.009595514825597064,0.009722819346563463,0.01401485777882755,0.01788117392871828,0.01547030967046276,0.02060934148113304,0.005499232289789911,0.003404622931561609,55830.63884655936,56005.32553630602,0.9352113173048326, 
12.75897482653344,0.08352043005418912,0.02745307523464779,0.01308728736651511,0.006695446834992959,0.01568256596810641,0.01199010060316269,0.01043095276180411,0.009365870077872662,0.009109194315115691,0.009602176202804418,0.00970146844197361,0.009611685477745295,0.009739817626487113,0.01403867124119458,0.01790346417043195,0.01548162138350101,0.02062036451375569,0.005781546984978555,0.003568396844234882,55982.15403830312,56164.32405584615,0.9352155472744655, 
12.76750818762143,0.08354068696490123,0.02746634442781853,0.01310714032579166,0.006701461100211207,0.01570958348712737,0.01201446256862127,0.01045645892313292,0.0093928248806511,0.009128372793529231,0.009626852396512594,0.00972402175421502,0.009636929808898785,0.00976319783642814,0.01406796375551809,0.01793373930591436,0.01549484214853317,0.02063736650420491,0.006088271536097406,0.003742344641465546,56041.93056711972,56376.84576177372,0.9352191797044819, 
12.77604154870941,0.08356010447139071,0.02748663069669114,0.01312720508574787,0.006717968116856052,0.01574084418748651,0.01204461252084232,0.01048124371264813,0.009423029924333014,0.00915328082814057,0.009644522886301035,0.009745421996490884,0.009660144213631304,0.009786257431671323,0.01409639724976448,0.01797193668660548,0.01551111326732343,0.0206574715824533,0.006423408995060113,0.003946122571290227,56784.00040846531,56589.36746770126,0.9352008138140728, 
12.78457490979739,0.0835700046779331,0.0275069277696195,0.0131436682973951,0.006729292538094148,0.0157728746725467,0.01207691122000611,0.01050526036009208,0.009440808426778614,0.009176072518938842,0.009673225757161433,0.009765893860003911,0.009686055416312548,0.009806421130767424,0.01412175215645577,0.01800589542170896,0.0155302232524526,0.02067920203425913,0.006774309656201448,0.004162807500330317,56901.25933890013,56801.88917362884,0.9351738247554722, 
12.79310827088537,0.08357787137816088,0.02753051346009841,0.01316800363474232,0.006742525557149059,0.01580743567071088,0.0121025556090524,0.01053218915319858,0.00945798960147508,0.009202894297455001,0.009697515665353665,0.009792507094093352,0.009710342581740354,0.009827594402200057,0.0141519520617416,0.01803191386143725,0.01555036878349767,0.02070220801445375,0.007141540884272849,0.004386993177127259,56818.85441619145,57010.55291629086,0.9351471819788444, 
12.80164163197335,0.08364737405828129,0.02759934517151492,0.01326198690671961,0.00678643489327673,0.01596441201636843,0.01221659504219452,0.01059976752253642,0.00951173167560228,0.009254626752525745,0.009750227321127085,0.009844806086864825,0.009753936175771435,0.009890145594056149,0.01421889273103809,0.01814364264864983,0.01559403087932887,0.02078718735485158,0.007525300568680575,0.004619436488359481,56944.4079536884,57212.54317920416,0.9351292296111934, 
12.81017499306134,0.08380332972759094,0.02762545750889553,0.01326324317538419,0.006807185265257682,0.01597451048355951,0.0122428520350938,0.01062112508928263,0.009544691069752965,0.009279090450964584,0.009780074952713843,0.009875429472603088,0.009788489206404157,0.009916478665816237,0.01425648110790096,0.01815445226052152,0.01560687114935645,0.02078711703073011,0.007928199434553937,0.004862477578883902,57047.6105408954,57414.53344211746,0.935147353458653, 
